\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-05-13 08:02:11,,,,,,,,
\\For 2020,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2020-04-14,3,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-14,4,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-14,5,2.65,4.89,1.01,1.01,0.22,0.22,0.22
2020-04-14,6,6.68,6.18,5.96,5.89,0.31,0.31,0.31
2020-04-14,7,11.71,6.36,6.00,6.06,3.81,3.81,3.81
2020-04-14,8,5.70,6.18,5.87,6.97,4.97,4.97,4.97
2020-04-14,9,0.42,6.21,4.42,1.01,4.75,4.75,4.75
2020-04-14,10,0.41,4.99,6.17,0.01,8.08,8.08,8.08
2020-04-14,11,0.00,0.01,0.01,0.01,0.20,0.20,0.20
2020-04-14,12,0.00,0.01,0.01,0.00,0.20,0.20,0.20
2020-04-14,13,0.00,0.01,0.01,0.00,0.20,0.20,0.20
2020-04-14,14,0.00,0.01,0.01,0.00,0.45,0.45,0.45
2020-04-14,15,0.00,0.50,1.00,0.00,0.45,0.45,0.45
2020-04-14,16,0.00,1.00,3.13,0.01,4.75,4.75,4.75
2020-04-14,17,0.86,0.01,0.01,0.01,4.78,4.78,4.78
2020-04-14,18,0.00,5.79,5.79,0.01,17.92,17.92,4.76
2020-04-14,19,0.41,5.61,5.69,5.69,17.72,17.72,4.76
2020-04-14,20,8.45,5.96,6.21,5.96,12.70,12.70,4.75
2020-04-14,21,9.66,8.00,8.00,5.99,14.93,14.93,4.75
2020-04-14,22,2.61,6.97,6.97,5.69,0.20,0.20,0.20
2020-04-14,23,3.72,8.00,8.00,5.96,0.21,0.21,0.21
2020-04-14,24,13.33,6.97,6.99,4.91,0.20,0.20,0.20
2020-04-15,1,13.50,6.66,6.66,3.00,0.20,0.20,0.20
2020-04-15,2,12.15,6.66,6.64,1.00,0.20,0.20,0.20
2020-04-15,3,13.54,6.66,6.95,0.00,0.20,0.20,0.20
2020-04-15,4,5.80,5.91,5.61,4.89,0.20,0.20,0.20
2020-04-15,5,1.88,7.12,6.95,6.47,0.17,0.17,0.17
2020-04-15,6,3.69,8.10,6.18,13.13,0.20,0.20,0.20
2020-04-15,7,10.25,6.95,6.95,6.95,0.20,0.20,0.20
2020-04-15,8,12.89,6.95,8.10,10.01,0.45,0.45,0.45
2020-04-15,9,8.99,10.42,10.40,6.95,0.32,0.32,0.32
2020-04-15,10,6.08,13.07,10.26,11.71,0.20,0.20,0.20
2020-04-15,11,12.62,8.26,12.61,13.34,0.43,0.43,0.43
2020-04-15,12,14.76,6.95,6.95,8.26,1.48,1.48,1.48
2020-04-15,13,12.08,6.95,6.25,6.95,0.45,0.45,0.45
2020-04-15,14,7.08,9.00,6.95,6.95,0.30,0.30,0.30
2020-04-15,15,6.02,6.58,6.95,8.96,0.22,0.22,0.22
2020-04-15,16,7.67,12.99,9.00,14.17,0.63,0.63,0.63
2020-04-15,17,15.29,9.00,9.00,12.61,5.27,5.27,4.02
2020-04-15,18,13.33,13.34,12.26,17.93,5.39,5.39,5.38
2020-04-15,19,15.38,18.00,18.00,18.00,9.12,9.12,4.60
2020-04-15,20,20.03,18.00,18.00,21.40,9.02,9.02,5.47
2020-04-15,21,22.34,16.52,17.93,17.93,6.81,6.81,5.78
2020-04-15,22,14.57,13.74,12.61,18.66,8.36,8.36,5.64
2020-04-15,23,7.41,6.95,6.95,6.95,0.50,0.50,0.50
2020-04-15,24,2.83,12.61,13.33,6.95,0.20,0.20,0.20
2020-04-16,1,8.49,12.29,9.12,8.19,0.20,0.20,0.20
2020-04-16,2,4.99,13.15,13.14,7.04,0.15,0.15,0.15
2020-04-16,3,6.90,13.33,13.33,7.04,0.15,0.15,0.15
2020-04-16,4,12.57,8.01,7.04,5.00,0.15,0.15,0.15
2020-04-16,5,9.74,13.55,13.35,8.19,0.20,0.20,0.20
2020-04-16,6,10.87,13.34,12.99,11.10,0.20,0.20,0.20
2020-04-16,7,13.72,13.81,13.57,13.57,0.37,0.37,0.37
2020-04-16,8,10.12,13.32,10.87,12.48,0.63,0.63,0.63
2020-04-16,9,4.97,10.87,8.19,6.25,0.20,0.20,0.20
2020-04-16,10,2.09,6.95,6.11,6.11,0.20,0.20,0.20
2020-04-16,11,5.33,6.18,7.04,7.04,0.20,0.20,0.20
2020-04-16,12,1.46,6.21,5.69,6.21,0.21,0.21,0.21
2020-04-16,13,0.00,7.50,7.04,7.00,0.20,0.20,0.20
2020-04-16,14,6.29,7.04,7.04,7.00,0.94,0.94,0.94
2020-04-16,15,0.99,,7.17,5.00,0.20,0.20,0.20
2020-04-16,16,1.55,7.50,,6.18,4.75,4.75,4.75
2020-04-16,17,0.88,4.96,4.96,,21.60,21.60,21.60
2020-04-16,18,2.17,3.18,3.16,0.00,21.60,21.60,21.60
2020-04-16,19,14.88,7.04,7.25,8.19,24.39,24.39,22.31
2020-04-16,20,24.95,13.34,13.32,13.35,18.55,18.55,14.21
2020-04-16,21,5.37,13.35,11.57,12.47,0.48,0.48,0.48
2020-04-16,22,3.27,6.18,8.01,6.91,0.23,0.23,0.23
2020-04-16,23,2.27,7.04,10.87,7.04,0.20,0.20,0.20
2020-04-16,24,5.94,6.21,7.04,6.21,0.20,0.20,0.20
2020-04-17,1,6.93,7.04,7.21,5.21,0.17,0.17,0.17
2020-04-17,2,0.00,8.00,7.21,6.21,0.13,0.13,0.13
2020-04-17,3,4.69,7.04,7.04,7.21,0.13,0.13,0.13
2020-04-17,4,0.00,6.18,6.18,7.21,0.12,0.12,0.12
2020-04-17,5,1.38,10.60,10.55,7.21,0.15,0.15,0.15
2020-04-17,6,7.18,7.52,7.52,7.21,0.20,0.20,0.20
2020-04-17,7,14.69,9.21,9.21,13.03,0.39,0.39,0.39
2020-04-17,8,14.80,15.02,9.21,7.21,1.47,1.47,1.47
2020-04-17,9,16.24,8.26,8.26,9.21,2.41,2.41,2.29
2020-04-17,10,13.33,10.00,10.00,10.99,0.45,0.45,0.45
2020-04-17,11,13.57,13.34,13.34,13.80,0.45,0.45,0.45
2020-04-17,12,4.59,5.00,10.87,13.35,0.45,0.45,0.45
2020-04-17,13,5.55,10.00,4.20,10.12,0.20,0.20,0.20
2020-04-17,14,4.11,10.95,11.13,5.92,0.20,0.20,0.20
2020-04-17,15,4.88,13.00,13.00,12.10,0.20,0.20,0.20
2020-04-17,16,12.01,13.08,13.34,13.33,0.43,0.43,0.43
2020-04-17,17,13.49,13.35,14.05,15.13,5.42,5.42,5.42
2020-04-17,18,19.49,16.86,16.86,19.86,6.75,6.75,6.75
2020-04-17,19,14.59,15.69,15.41,17.33,7.70,7.70,7.70
2020-04-17,20,13.98,15.40,15.23,18.96,9.64,9.64,5.04
2020-04-17,21,13.86,14.29,14.58,17.23,9.35,9.35,9.35
2020-04-17,22,13.51,13.37,13.37,14.92,10.38,10.38,10.38
2020-04-17,23,10.19,12.86,12.61,13.12,8.08,8.08,7.69
2020-04-17,24,13.38,13.32,13.31,12.61,0.22,0.22,0.22
2020-04-18,1,11.71,13.30,13.09,12.61,1.23,0.30,0.30
2020-04-18,2,12.35,7.04,10.80,12.61,1.23,0.24,0.24
2020-04-18,3,13.31,7.50,7.50,7.04,1.23,0.41,0.41
2020-04-18,4,13.28,7.51,7.51,7.50,1.23,0.45,0.45
2020-04-18,5,13.32,7.50,7.50,7.50,1.23,0.45,0.45
2020-04-18,6,11.26,7.04,7.00,7.04,1.23,0.45,0.45
2020-04-18,7,5.78,6.21,6.18,7.50,1.24,0.20,0.20
2020-04-18,8,5.45,5.96,5.87,7.04,1.25,0.45,0.45
2020-04-18,9,5.89,6.18,7.04,7.04,1.25,0.45,0.45
2020-04-18,10,5.49,5.96,5.75,6.18,1.25,0.45,0.45
2020-04-18,11,2.23,5.71,5.75,5.69,1.25,0.45,0.45
2020-04-18,12,0.00,7.04,5.36,5.27,1.25,0.45,0.45
2020-04-18,13,0.00,0.01,0.01,0.01,1.24,0.20,0.20
2020-04-18,14,0.00,0.01,0.01,0.00,1.24,0.20,0.20
2020-04-18,15,0.00,0.00,0.01,0.01,1.23,0.20,0.20
2020-04-18,16,0.00,0.00,0.00,3.01,1.23,0.20,0.20
2020-04-18,17,0.00,0.00,0.00,0.00,1.24,0.45,0.45
2020-04-18,18,0.00,3.00,3.00,3.00,1.24,0.45,0.45
2020-04-18,19,0.82,3.02,4.94,0.00,4.75,4.75,4.75
2020-04-18,20,5.85,5.70,5.87,5.70,4.75,4.75,4.75
2020-04-18,21,3.28,5.61,4.99,5.00,4.75,4.75,4.75
2020-04-18,22,0.00,0.12,0.00,0.00,1.58,0.45,0.45
2020-04-18,23,0.00,0.00,0.00,0.00,1.23,0.45,0.45
2020-04-18,24,0.00,0.00,0.00,0.00,1.23,0.20,0.20
2020-04-19,1,-0.04,0.00,0.00,0.00,1.22,0.20,0.20
2020-04-19,2,-0.10,0.00,0.00,0.00,1.21,0.20,0.20
2020-04-19,3,-0.32,-0.02,-0.02,-0.02,1.20,0.20,0.20
2020-04-19,4,-0.14,-0.02,-0.02,-0.02,1.20,0.20,0.20
2020-04-19,5,-0.09,-0.02,-0.02,0.00,1.22,0.20,0.20
2020-04-19,6,0.00,0.00,0.00,0.00,1.00,0.20,0.20
2020-04-19,7,0.00,0.00,0.00,0.00,1.00,0.20,0.20
2020-04-19,8,0.00,0.00,0.00,0.00,1.22,0.20,0.20
2020-04-19,9,0.00,0.00,0.00,0.00,1.22,0.20,0.20
2020-04-19,10,1.75,0.00,0.00,0.00,1.22,0.20,0.20
2020-04-19,11,5.85,0.00,0.00,0.00,1.21,0.20,0.20
2020-04-19,12,4.29,2.56,1.13,1.13,1.21,0.20,0.20
2020-04-19,13,0.00,5.67,4.21,5.67,1.22,0.20,0.20
2020-04-19,14,0.00,4.91,4.86,1.13,1.23,0.45,0.45
2020-04-19,15,0.00,4.96,5.61,5.01,1.22,0.45,0.45
2020-04-19,16,0.00,5.69,5.69,11.33,1.36,1.36,1.36
2020-04-19,17,0.00,5.13,5.75,5.96,1.38,1.38,1.38
2020-04-19,18,0.00,5.61,5.70,6.51,1.38,1.38,1.38
2020-04-19,19,0.00,5.70,5.88,6.16,1.38,1.38,1.38
2020-04-19,20,0.00,6.60,6.21,9.44,4.92,4.92,4.92
2020-04-19,21,1.64,5.90,6.60,5.90,1.38,1.38,1.38
2020-04-19,22,5.70,5.69,6.21,6.00,1.38,1.38,1.38
2020-04-19,23,13.65,5.92,7.00,7.00,1.38,1.38,1.38
2020-04-19,24,14.37,6.00,6.99,6.47,1.38,0.20,0.20
2020-04-20,1,5.95,8.98,6.50,6.25,1.28,0.20,0.20
2020-04-20,2,5.93,6.10,8.00,6.50,1.24,0.20,0.20
2020-04-20,3,5.99,6.00,10.87,10.87,1.38,0.20,0.20
2020-04-20,4,6.00,6.00,8.20,10.00,1.38,0.20,0.20
2020-04-20,5,5.88,14.32,14.01,14.34,1.35,0.20,0.20
2020-04-20,6,7.60,13.40,14.35,13.37,1.38,0.45,0.45
2020-04-20,7,5.97,14.37,14.37,15.80,1.32,1.02,1.02
2020-04-20,8,5.81,13.92,14.31,14.33,1.40,1.40,1.40
2020-04-20,9,6.17,6.17,7.54,9.17,1.38,1.38,1.38
2020-04-20,10,6.44,6.05,6.21,5.84,1.35,1.35,1.35
2020-04-20,11,5.37,5.91,5.91,5.87,1.22,1.22,1.22
2020-04-20,12,3.56,6.21,5.29,5.38,1.23,0.45,0.45
2020-04-20,13,0.41,10.09,6.05,3.97,1.34,0.20,0.20
2020-04-20,14,0.00,5.56,4.89,1.00,1.35,0.20,0.20
2020-04-20,15,0.00,0.00,0.00,0.00,1.35,0.20,0.20
2020-04-20,16,0.00,10.01,11.99,6.21,1.28,0.45,0.45
2020-04-20,17,0.00,0.00,0.00,6.47,1.27,0.49,0.49
2020-04-20,18,0.41,5.74,5.87,5.14,4.35,4.35,4.35
2020-04-20,19,0.00,5.69,5.71,5.61,4.75,4.75,4.75
2020-04-20,20,3.68,13.01,13.01,5.96,14.40,14.40,14.40
2020-04-20,21,0.00,4.88,0.00,0.00,14.41,14.41,14.41
2020-04-20,22,-0.31,0.00,0.00,0.00,14.40,14.40,14.40
2020-04-20,23,-1.73,0.00,0.00,0.00,20.11,20.11,20.09
2020-04-20,24,-0.01,0.00,0.00,0.00,1.27,0.20,0.20
2020-04-21,1,-0.03,0.00,0.00,0.00,0.11,0.11,0.11
2020-04-21,2,-0.12,-0.02,-0.02,-0.02,0.11,0.11,0.11
2020-04-21,3,-0.81,-0.10,-0.02,-0.10,0.11,0.11,0.11
2020-04-21,4,-0.13,-0.13,-0.10,-0.10,0.11,0.11,0.11
2020-04-21,5,-0.07,0.00,0.00,0.00,0.11,0.11,0.11
2020-04-21,6,0.00,0.00,0.00,0.00,0.12,0.12,0.12
2020-04-21,7,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,8,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,9,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,10,-0.01,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-21,11,-0.03,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-21,12,-0.01,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-21,13,0.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-21,14,-0.09,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-21,15,-0.08,0.00,0.00,0.00,0.16,0.16,0.16
2020-04-21,16,-0.01,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-21,17,0.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-21,18,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,19,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,20,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-21,21,0.00,0.00,0.00,0.00,0.45,0.45,0.45
2020-04-21,22,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,23,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-21,24,0.00,0.25,0.00,0.00,0.11,0.11,0.11
2020-04-22,1,4.99,0.25,0.00,0.00,0.13,0.13,0.13
2020-04-22,2,5.90,0.25,0.25,0.00,0.13,0.13,0.13
2020-04-22,3,5.64,0.25,0.25,0.00,0.13,0.13,0.13
2020-04-22,4,2.17,0.25,0.25,0.25,0.13,0.13,0.13
2020-04-22,5,5.28,7.99,6.21,5.26,0.14,0.14,0.14
2020-04-22,6,7.90,8.84,8.90,6.06,0.17,0.17,0.17
2020-04-22,7,10.95,6.47,9.59,6.47,0.20,0.20,0.20
2020-04-22,8,6.58,10.42,6.21,6.47,0.20,0.20,0.20
2020-04-22,9,5.83,6.25,7.00,5.89,0.20,0.20,0.20
2020-04-22,10,3.77,5.38,4.97,6.05,0.20,0.20,0.20
2020-04-22,11,13.32,8.52,13.31,6.25,0.20,0.20,0.20
2020-04-22,12,13.32,13.34,13.32,13.34,0.20,0.20,0.20
2020-04-22,13,13.41,13.55,13.55,13.57,0.20,0.20,0.20
2020-04-22,14,13.35,10.26,13.31,13.35,0.20,0.20,0.20
2020-04-22,15,13.44,9.70,8.61,13.31,0.20,0.20,0.20
2020-04-22,16,11.61,13.59,13.55,13.35,0.20,0.20,0.20
2020-04-22,17,12.85,13.36,13.34,13.34,4.89,0.45,0.45
2020-04-22,18,11.79,13.32,13.33,13.34,28.49,28.49,21.15
2020-04-22,19,16.74,14.40,16.03,19.11,32.33,30.10,7.22
2020-04-22,20,78.19,21.55,21.55,21.55,69.99,62.87,35.37
2020-04-22,21,157.75,21.55,21.55,19.56,130.05,129.72,64.94
2020-04-22,22,91.24,18.50,18.50,13.35,73.68,73.68,38.93
2020-04-22,23,30.96,13.72,13.33,13.34,15.22,15.22,11.49
2020-04-22,24,8.54,13.00,10.00,9.31,0.20,0.20,0.20
2020-04-23,1,13.35,13.43,13.31,13.30,0.17,0.17,0.17
2020-04-23,2,6.18,13.34,13.31,6.18,0.12,0.12,0.12
2020-04-23,3,4.18,13.39,13.38,6.99,0.12,0.12,0.12
2020-04-23,4,3.70,12.99,8.81,10.14,0.12,0.12,0.12
2020-04-23,5,5.38,15.99,16.99,13.32,0.15,0.15,0.15
2020-04-23,6,3.43,16.99,16.00,13.47,0.20,0.20,0.20
2020-04-23,7,5.28,16.61,16.61,13.47,0.20,0.20,0.20
2020-04-23,8,5.81,13.34,14.60,13.72,0.45,0.45,0.45
2020-04-23,9,5.68,13.30,13.31,13.46,0.20,0.20,0.20
2020-04-23,10,5.33,12.00,12.00,11.15,0.20,0.20,0.20
2020-04-23,11,5.90,13.34,13.34,13.31,0.20,0.20,0.20
2020-04-23,12,13.32,13.58,15.40,13.33,0.20,0.20,0.20
2020-04-23,13,7.95,14.39,15.86,13.58,0.20,0.20,0.20
2020-04-23,14,13.32,15.86,17.62,13.46,0.20,0.20,0.20
2020-04-23,15,5.11,13.31,13.33,13.35,0.20,0.20,0.20
2020-04-23,16,7.87,13.31,13.24,13.32,0.20,0.20,0.20
2020-04-23,17,16.05,13.72,14.61,13.46,0.91,0.39,0.39
2020-04-23,18,19.27,18.00,15.87,13.36,20.80,20.80,12.80
2020-04-23,19,13.36,18.00,18.00,17.78,26.67,26.67,20.18
2020-04-23,20,13.33,18.01,18.01,20.04,30.10,30.10,11.50
2020-04-23,21,10.63,15.67,15.67,18.90,32.43,32.43,4.75
2020-04-23,22,8.66,13.32,13.34,13.30,26.39,26.39,4.75
2020-04-23,23,5.92,10.87,10.87,13.04,21.60,21.60,4.75
2020-04-23,24,5.89,12.61,12.61,6.00,4.75,4.75,4.75
2020-04-24,1,13.31,5.91,6.18,5.87,1.24,0.20,0.20
2020-04-24,2,13.33,10.87,5.96,5.70,1.26,0.20,0.20
2020-04-24,3,11.41,13.30,6.18,5.75,1.23,0.20,0.20
2020-04-24,4,5.54,13.31,13.20,5.87,1.24,0.20,0.20
2020-04-24,5,5.75,17.00,17.00,13.34,1.23,0.20,0.20
2020-04-24,6,5.74,13.33,13.34,13.32,1.23,0.45,0.45
2020-04-24,7,9.67,13.31,13.34,13.34,1.26,0.45,0.45
2020-04-24,8,13.35,13.30,13.30,12.88,1.34,0.45,0.45
2020-04-24,9,17.38,11.37,12.13,9.13,1.34,0.20,0.20
2020-04-24,10,17.64,13.04,10.56,6.18,1.34,0.20,0.20
2020-04-24,11,13.46,13.31,11.85,7.26,1.26,0.20,0.20
2020-04-24,12,13.47,13.32,13.29,8.12,1.26,0.20,0.20
2020-04-24,13,13.34,12.61,8.12,7.17,1.24,0.20,0.20
2020-04-24,14,13.77,13.39,13.39,13.31,1.25,0.20,0.20
2020-04-24,15,17.40,13.71,13.35,13.31,1.27,0.20,0.20
2020-04-24,16,14.37,17.19,13.39,13.27,1.54,0.20,0.20
2020-04-24,17,15.53,17.19,17.19,13.35,1.24,0.20,0.15
2020-04-24,18,10.16,12.61,12.99,13.37,1.24,1.24,0.10
2020-04-24,19,10.46,12.97,13.30,13.37,12.33,12.33,0.10
2020-04-24,20,5.91,12.56,12.26,13.33,21.60,21.60,0.10
2020-04-24,21,9.79,12.61,13.30,11.12,21.60,21.60,4.75
2020-04-24,22,6.89,5.91,5.87,5.91,21.60,21.60,4.75
2020-04-24,23,6.21,5.73,5.73,4.87,1.26,1.00,1.00
2020-04-24,24,10.86,12.61,10.87,5.87,1.26,0.20,0.20
2020-04-25,1,6.03,13.30,10.87,5.91,1.25,0.20,0.20
2020-04-25,2,3.35,13.30,5.91,6.18,1.25,0.20,0.20
2020-04-25,3,5.78,6.20,6.20,5.83,1.25,0.20,0.20
2020-04-25,4,4.93,6.18,5.96,6.20,1.25,0.20,0.20
2020-04-25,5,5.48,13.33,13.32,13.30,1.24,0.20,0.20
2020-04-25,6,5.58,13.32,13.32,13.30,1.25,0.20,0.20
2020-04-25,7,1.62,13.32,13.32,6.21,2.30,0.20,0.20
2020-04-25,8,5.62,13.32,13.33,12.92,1.32,0.20,0.20
2020-04-25,9,4.77,5.73,6.21,5.96,1.26,0.20,0.20
2020-04-25,10,2.12,5.91,7.00,6.00,1.26,0.20,0.20
2020-04-25,11,0.00,5.69,5.91,7.25,1.26,0.20,0.20
2020-04-25,12,0.81,5.68,5.83,7.25,1.26,0.20,0.20
2020-04-25,13,-0.25,4.84,5.69,5.87,1.25,0.20,0.20
2020-04-25,14,0.40,0.00,5.83,5.75,1.25,0.20,0.20
2020-04-25,15,0.00,5.96,5.99,5.00,1.26,0.20,0.20
2020-04-25,16,-0.01,7.00,9.90,7.00,1.26,0.20,0.20
2020-04-25,17,3.65,7.00,13.30,7.00,1.24,0.45,0.45
2020-04-25,18,4.58,6.00,7.00,13.32,1.59,0.45,0.45
2020-04-25,19,5.90,7.00,7.00,13.30,7.32,7.32,0.45
2020-04-25,20,5.65,13.31,13.31,13.34,18.00,18.00,0.45
2020-04-25,21,4.17,6.10,6.10,6.10,5.19,5.19,0.45
2020-04-25,22,1.76,5.68,5.69,5.73,1.25,1.25,0.45
2020-04-25,23,0.00,0.00,0.01,0.00,1.26,1.00,1.00
2020-04-25,24,0.00,0.00,0.00,0.00,1.32,0.20,0.20
2020-04-26,1,-3.00,0.00,0.00,0.00,1.25,0.20,0.20
2020-04-26,2,-1.30,0.00,0.00,0.00,1.25,0.20,0.20
2020-04-26,3,-2.86,-0.13,-0.13,-0.02,1.25,0.20,0.20
2020-04-26,4,-1.86,-0.13,-0.10,-0.13,1.24,0.20,0.20
2020-04-26,5,-0.13,0.00,-0.10,-0.13,1.24,0.20,0.20
2020-04-26,6,0.00,0.00,0.00,0.00,1.24,0.20,0.20
2020-04-26,7,-0.05,0.00,0.00,-0.02,1.24,0.20,0.20
2020-04-26,8,0.00,0.00,0.00,0.00,1.24,0.20,0.20
2020-04-26,9,0.00,0.00,0.00,0.00,1.24,0.20,0.20
2020-04-26,10,0.00,1.00,0.00,0.00,1.24,0.20,0.20
2020-04-26,11,0.00,5.00,5.00,4.89,1.24,0.20,0.20
2020-04-26,12,0.00,4.84,5.00,5.00,1.24,0.20,0.20
2020-04-26,13,0.00,0.00,5.61,5.00,1.24,0.20,0.20
2020-04-26,14,0.00,0.00,4.83,5.00,1.23,0.20,0.20
2020-04-26,15,0.00,0.00,0.00,2.01,1.24,0.20,0.20
2020-04-26,16,0.94,0.00,5.00,5.00,0.11,0.11,0.11
2020-04-26,17,3.89,4.87,5.00,4.29,0.20,0.20,0.20
2020-04-26,18,1.62,0.00,0.00,5.00,1.30,1.30,1.30
2020-04-26,19,4.59,5.00,5.00,5.00,14.53,14.53,14.53
2020-04-26,20,5.58,5.00,5.61,5.00,14.86,14.86,4.76
2020-04-26,21,5.90,5.00,5.68,5.75,14.70,14.70,4.76
2020-04-26,22,5.84,5.00,5.00,5.01,4.75,4.75,4.75
2020-04-26,23,7.62,5.65,5.65,5.00,4.80,0.45,0.45
2020-04-26,24,2.56,5.01,5.00,1.01,1.22,0.20,0.20
2020-04-27,1,5.80,5.01,5.01,0.01,1.23,0.20,0.20
2020-04-27,2,5.91,5.00,5.01,1.01,1.23,0.20,0.20
2020-04-27,3,4.64,5.01,5.00,5.00,1.35,0.20,0.20
2020-04-27,4,0.00,5.01,5.01,5.00,1.35,0.20,0.20
2020-04-27,5,0.00,6.21,6.21,6.01,1.35,0.20,0.20
2020-04-27,6,0.00,11.50,12.68,12.00,1.22,0.20,0.20
2020-04-27,7,3.15,5.77,5.91,5.69,1.22,0.20,0.20
2020-04-27,8,-0.28,5.27,5.69,5.01,1.28,0.20,0.20
2020-04-27,9,-3.00,5.25,5.69,5.00,1.28,0.20,0.20
2020-04-27,10,5.36,0.00,5.69,5.00,1.21,0.20,0.20
2020-04-27,11,4.67,5.00,5.00,5.25,1.21,0.20,0.20
2020-04-27,12,2.84,5.00,5.00,5.00,1.21,0.20,0.20
2020-04-27,13,0.00,1.00,1.40,5.00,1.21,0.20,0.20
2020-04-27,14,0.00,0.00,0.51,4.91,1.21,0.20,0.20
2020-04-27,15,2.97,4.86,5.00,5.00,1.21,0.20,0.20
2020-04-27,16,1.27,5.69,5.87,5.00,8.20,0.43,0.43
2020-04-27,17,5.20,12.68,13.32,10.87,4.76,0.45,0.45
2020-04-27,18,5.68,13.32,13.32,10.87,13.21,13.21,4.75
2020-04-27,19,5.72,13.32,13.35,13.31,15.79,15.79,4.75
2020-04-27,20,5.98,10.87,13.30,13.31,15.67,15.67,4.75
2020-04-27,21,5.93,5.70,5.91,7.99,15.69,15.69,4.75
2020-04-27,22,9.67,6.00,6.00,5.92,13.82,13.82,4.75
2020-04-27,23,3.48,5.92,5.87,5.91,15.61,15.61,15.12
2020-04-27,24,0.47,5.87,7.67,5.87,1.31,0.20,0.20
2020-04-28,1,-0.05,5.20,5.20,5.00,1.23,0.20,0.20
2020-04-28,2,0.00,0.00,5.00,5.00,1.23,0.20,0.20
2020-04-28,3,0.00,3.28,5.00,4.91,1.24,0.20,0.20
2020-04-28,4,1.76,3.28,4.87,3.00,1.25,0.20,0.20
2020-04-28,5,5.42,4.89,5.00,4.84,1.25,0.20,0.20
2020-04-28,6,4.34,5.10,5.00,5.00,1.25,0.20,0.20
2020-04-28,7,6.48,5.00,5.00,5.00,1.33,0.20,0.20
2020-04-28,8,5.92,5.00,5.00,5.00,1.20,0.45,0.45
2020-04-28,9,6.20,5.10,5.10,5.00,1.20,0.63,0.63
2020-04-28,10,13.56,6.10,6.10,5.10,1.20,0.45,0.45
2020-04-28,11,13.33,7.03,5.87,5.91,4.75,0.45,0.45
2020-04-28,12,7.23,11.75,7.03,5.92,4.75,0.45,0.45
2020-04-28,13,5.95,13.33,7.03,6.18,20.52,0.45,0.45
2020-04-28,14,5.82,7.03,7.03,6.08,7.50,0.45,0.45
2020-04-28,15,5.91,5.92,6.06,6.00,20.52,0.45,0.45
2020-04-28,16,5.84,5.79,7.03,6.18,20.52,0.45,0.45
2020-04-28,17,5.66,5.92,5.79,7.03,20.52,7.12,7.12
2020-04-28,18,4.39,10.87,10.87,7.03,21.60,21.60,9.34
2020-04-28,19,0.88,7.03,6.18,7.03,21.60,21.60,6.55
2020-04-28,20,0.00,6.18,5.99,5.87,21.60,21.60,9.40
2020-04-28,21,0.00,6.21,6.06,5.69,21.60,21.60,9.40
2020-04-28,22,-0.01,0.00,5.69,5.00,18.00,18.00,4.75
2020-04-28,23,0.00,0.00,3.05,0.00,1.41,1.41,1.41
2020-04-28,24,0.00,0.00,0.00,0.00,1.28,0.20,0.20
2020-04-29,1,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-29,2,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-29,3,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-29,4,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-29,5,0.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-29,6,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-29,7,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-29,8,0.00,4.88,4.96,1.00,0.20,0.20,0.20
2020-04-29,9,0.00,0.00,5.00,4.91,0.20,0.20,0.20
2020-04-29,10,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-04-29,11,0.00,0.00,4.96,0.00,0.20,0.20,0.20
2020-04-29,12,0.00,0.00,4.91,2.70,0.20,0.20,0.20
2020-04-29,13,0.00,0.00,5.25,5.00,0.20,0.20,0.20
2020-04-29,14,0.00,5.69,5.74,5.00,0.20,0.20,0.20
2020-04-29,15,0.00,5.75,5.69,5.28,0.20,0.20,0.20
